id;host_id;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
42603240;18570936;Ipanema;-22.98173;-43.19883;Private room;1098;2;0;;;1;365
42604739;339385793;Copacabana;-22.96482;-43.17326;Entire home/apt;2000;1;0;;;1;365
42605495;339392278;Barra da Tijuca;-23.00302;-43.37854;Entire home/apt;300;15;0;;;1;351
42606097;1162510;Barra da Tijuca;-23.01107;-43.35548;Entire home/apt;300;3;17;21/03/2021;2.02;1;61
42606553;229973699;Tanque;-22.90857;-43.36622;Entire home/apt;87;1;0;;;1;365
42606591;30165706;Copacabana;-22.97949;-43.1907;Entire home/apt;354;1;12;15/03/2021;1.76;27;336
42608296;339416142;Vila Militar;-22.87888;-43.40413;Entire home/apt;72;1;28;07/03/2021;2.19;1;272
42608391;22005386;Copacabana;-22.9689;-43.18457;Entire home/apt;600;7;3;20/01/2021;0.54;1;101
42610290;60428436;Barra da Tijuca;-22.99053;-43.35203;Entire home/apt;600;5;0;;;2;82
42611285;336208953;Recreio dos Bandeirantes;-23.00828;-43.4627;Entire home/apt;290;3;2;03/01/2021;0.37;3;35
42616940;21130649;Barra da Tijuca;-23.01124;-43.31976;Entire home/apt;199;2;0;;;1;165
42617480;339494141;Jacarepaguá;-22.96883;-43.41907;Private room;80;2;0;;;1;90
42617532;44227967;Ipanema;-22.98552;-43.20452;Entire home/apt;1857;1;0;;;2;364
42618984;336937904;Copacabana;-22.96267;-43.17445;Entire home/apt;200;2;1;07/01/2021;0.4;1;350
42619907;15615781;Rio Comprido;-22.92404;-43.21348;Private room;47;1;0;;;1;179
42620149;70590836;Copacabana;-22.97159;-43.18427;Shared room;384;2;0;;;4;90
42620463;163636791;Copacabana;-22.97619;-43.18983;Entire home/apt;275;3;0;;;16;39
42621845;5733089;Barra da Tijuca;-23.00817;-43.43683;Entire home/apt;1101;3;0;;;1;365
42623539;14315601;Joá;-23.01107;-43.29145;Entire home/apt;5000;3;0;;;45;179
42623671;339546398;Copacabana;-22.96861;-43.18736;Entire home/apt;80;2;10;04/03/2021;1.27;1;358
42623808;78255626;Praça da Bandeira;-22.91327;-43.21016;Private room;80;2;0;;;1;365
42624433;9293517;Santa Teresa;-22.91347;-43.19411;Private room;60;3;1;15/03/2021;1;4;353
42624599;14315601;Joá;-23.00998;-43.29423;Entire home/apt;5000;3;0;;;45;179
42625917;218686057;Ipanema;-22.98567;-43.21116;Entire home/apt;300;2;6;16/02/2021;0.82;1;365
42634202;86573677;Cosme Velho;-22.93642;-43.1935;Entire home/apt;511;1;37;23/01/2021;3.78;3;35
42640265;338258826;Copacabana;-22.98605;-43.1921;Shared room;70;1;0;;;2;365
42640830;325954684;Copacabana;-22.96701;-43.17578;Private room;142;2;3;16/02/2021;0.55;1;83
42642373;308936086;Copacabana;-22.97766;-43.1909;Entire home/apt;180;2;0;;;1;0
42642802;154685879;Jacarepaguá;-22.97436;-43.41444;Private room;230;1;0;;;2;364
42642970;154685879;Camorim;-22.97486;-43.41477;Entire home/apt;400;1;0;;;2;364
42643219;205552993;Jacarepaguá;-22.9625;-43.39855;Entire home/apt;134;1;9;28/02/2021;0.72;1;357
42643365;111298400;Glória;-22.92063;-43.17791;Private room;110;1;0;;;1;362
42645719;101999193;Copacabana;-22.97944;-43.19047;Shared room;269;1;0;;;3;89
42656355;28767010;Humaitá;-22.95668;-43.1998;Entire home/apt;300;2;0;;;1;180
42656938;58341515;Rio Comprido;-22.92146;-43.21353;Entire home/apt;220;2;0;;;1;365
42657204;82632814;Taquara;-22.92793;-43.39097;Shared room;50;1;0;;;1;90
42658065;268600266;Copacabana;-22.9812;-43.18994;Entire home/apt;500;2;4;25/02/2021;0.6;1;88
42659184;304153498;Campo Grande;-22.895;-43.56612;Entire home/apt;150;3;2;13/11/2020;0.3;1;89
42660954;6000862;Barra da Tijuca;-23.00967;-43.35877;Entire home/apt;395;1;16;17/02/2021;2.1;59;282
42665426;145065336;Tijuca;-22.92905;-43.23319;Shared room;34;20;0;;;2;363
42665993;111022560;Copacabana;-22.96365;-43.17734;Private room;103;2;0;;;1;89
42666943;172482654;Botafogo;-22.94575;-43.18174;Entire home/apt;119;3;10;15/02/2021;1.23;7;0
42667264;7195997;Flamengo;-22.93186;-43.17635;Private room;100;3;0;;;7;363
42669321;14129871;Barra da Tijuca;-23.00835;-43.42852;Entire home/apt;200;1;4;03/01/2021;0.73;1;364
42670288;14314998;Copacabana;-22.98182;-43.19095;Entire home/apt;800;5;2;15/01/2021;0.75;30;365
42673126;250192812;Jacarepaguá;-22.97703;-43.34195;Entire home/apt;165;1;0;;;1;179
42677494;144600956;São Francisco Xavier;-22.89868;-43.24282;Shared room;50;1;0;;;1;365
42681085;340003618;Flamengo;-22.93417;-43.17666;Private room;100;7;0;;;1;88
42686244;340026945;Copacabana;-22.97775;-43.19095;Entire home/apt;163;2;1;16/03/2020;0.08;1;260
42687264;227043029;Copacabana;-22.97304;-43.18719;Entire home/apt;1500;3;0;;;2;87
42687704;10776047;Itanhangá;-22.99462;-43.31933;Private room;300;2;0;;;1;90
42688462;3655422;Botafogo;-22.95511;-43.17899;Private room;150;1;0;;;1;54
42688484;340053702;Leblon;-22.98685;-43.2228;Entire home/apt;544;3;0;;;1;363
42690496;337528102;Bento Ribeiro;-22.86366;-43.35722;Entire home/apt;150;5;1;21/08/2020;0.14;1;318
42691148;145065336;Tijuca;-22.92886;-43.23211;Private room;35;30;0;;;2;362
42692099;53295676;Engenho Novo;-22.90105;-43.27076;Entire home/apt;200;1;0;;;1;363
42704882;191414710;Camorim;-22.9744;-43.41536;Entire home/apt;180;10;0;;;1;88
42707291;88670286;Leblon;-22.98395;-43.2286;Entire home/apt;275;20;0;;;1;111
42707743;227328625;Bangu;-22.8551;-43.48089;Entire home/apt;140;2;7;19/01/2021;0.63;3;365
42707954;103725121;Leblon;-22.97969;-43.22741;Private room;120;2;1;22/03/2020;0.08;1;363
42708137;55943001;Copacabana;-22.97046;-43.18647;Entire home/apt;150;2;3;17/01/2021;0.24;1;8
42709721;340179542;Santa Teresa;-22.92918;-43.19467;Entire home/apt;200;2;0;;;1;364
42711338;340214268;Recreio dos Bandeirantes;-23.02427;-43.49977;Entire home/apt;1520;1;2;16/02/2021;0.64;1;178
42713872;157080308;Copacabana;-22.97622;-43.19065;Entire home/apt;3678;3;0;;;4;364
42713913;30975221;Ipanema;-22.9826;-43.20229;Entire home/apt;350;2;4;04/01/2021;0.85;5;203
42716700;325926574;Vidigal;-22.99371;-43.23726;Shared room;857;2;0;;;2;365
42717050;340099416;Copacabana;-22.9733;-43.19242;Entire home/apt;661;1;0;;;1;363
42717063;67153795;Botafogo;-22.95026;-43.18337;Entire home/apt;290;2;3;11/01/2021;0.25;1;345
42725501;109308321;Copacabana;-22.97691;-43.19353;Entire home/apt;1400;2;0;;;1;365
42727782;318672692;Copacabana;-22.97317;-43.18589;Entire home/apt;600;3;0;;;15;179
42732903;58196850;Botafogo;-22.95207;-43.17664;Private room;95;2;0;;;1;362
42733536;216622191;Copacabana;-22.96458;-43.19244;Entire home/apt;165;2;2;26/02/2021;1.5;3;22
42740169;127344980;Copacabana;-22.96582;-43.18261;Private room;100;2;2;08/12/2020;0.37;1;180
42740777;340388776;Rio Comprido;-22.92316;-43.2029;Entire home/apt;80;31;0;;;1;178
42743524;166171845;Copacabana;-22.96584;-43.18212;Entire home/apt;219;2;1;15/03/2020;0.08;1;364
42743645;268612400;Jacarepaguá;-22.97102;-43.35911;Entire home/apt;385;3;0;;;3;0
42744014;340421196;Copacabana;-22.964;-43.17443;Entire home/apt;200;3;0;;;1;0
42744548;245966832;Catete;-22.9269;-43.17831;Entire home/apt;200;5;0;;;1;88
42751572;157080308;Copacabana;-22.98004;-43.1898;Entire home/apt;169;1;0;;;4;364
42756200;601323;Copacabana;-22.98162;-43.19509;Entire home/apt;1660;2;18;06/03/2021;1.48;17;325
42756963;27229964;Jacarepaguá;-22.96958;-43.38693;Entire home/apt;143;2;24;23/02/2021;1.91;9;251
42757879;35503913;Rocinha;-22.99187;-43.25126;Private room;70;1;0;;;1;365
42759904;340533360;Barra da Tijuca;-23.00077;-43.42246;Private room;105;1;0;;;1;90
42771355;317110959;Botafogo;-22.95716;-43.18918;Private room;55;5;0;;;1;328
42773560;128421235;Paquetá;-22.76639;-43.10593;Entire home/apt;600;2;11;14/03/2021;0.9;1;168
42777409;194547160;Copacabana;-22.96615;-43.17461;Entire home/apt;136;1;23;27/02/2021;3.11;1;18
42777790;338259756;Copacabana;-22.96677;-43.17901;Entire home/apt;350;10;0;;;1;365
42784618;340680902;Centro;-22.91227;-43.17698;Private room;84;1;0;;;1;0
42784892;31686571;Ipanema;-22.98237;-43.19815;Entire home/apt;350;3;0;;;1;90
42790281;340807276;Curicica;-22.94095;-43.38357;Shared room;85;7;0;;;1;364
42790675;340628799;Recreio dos Bandeirantes;-23.03029;-43.48184;Private room;130;1;0;;;3;365
42790961;1429181;Copacabana;-22.96381;-43.17387;Entire home/apt;100;4;2;13/02/2021;0.35;9;365
42791227;340828939;Copacabana;-22.96386;-43.17783;Private room;1500;3;0;;;1;365
42793252;12315383;Barra da Tijuca;-22.99689;-43.41327;Entire home/apt;700;4;16;17/02/2021;1.7;1;2
42794007;318572340;Jacarepaguá;-22.96774;-43.41135;Entire home/apt;110;1;1;19/08/2020;0.14;1;364
42794554;44681312;Ipanema;-22.98198;-43.20696;Entire home/apt;400;2;1;17/02/2021;0.88;2;365
42795549;164940950;Botafogo;-22.94817;-43.18179;Entire home/apt;106;1;8;16/03/2021;0.64;1;89
42801689;56257124;Botafogo;-22.9503;-43.19264;Private room;68;2;17;16/03/2021;2.13;1;332
42802938;340918204;Glória;-22.92352;-43.17617;Entire home/apt;700;2;1;01/01/2021;0.36;1;364
42803668;340927177;Leblon;-22.98174;-43.21638;Entire home/apt;120;1;5;01/02/2021;1.56;1;179
42803892;44681312;Ipanema;-22.98306;-43.20631;Private room;200;2;0;;;2;179
42804339;340845853;Copacabana;-22.96921;-43.18355;Entire home/apt;185;1;2;16/02/2021;0.16;1;49
42805176;276262255;Jacarepaguá;-22.97126;-43.38912;Private room;155;1;0;;;1;81
42805924;30280162;Ipanema;-22.98119;-43.20051;Private room;110;1;0;;;2;36
42806886;28576309;Barra da Tijuca;-23.00432;-43.32835;Entire home/apt;264;2;9;28/02/2021;0.72;1;288
42809503;227792665;Barra da Tijuca;-23.00972;-43.34433;Entire home/apt;235;3;11;13/03/2021;1.44;3;87
42811546;340982658;Leblon;-22.98562;-43.22024;Entire home/apt;1400;4;0;;;2;363
42811869;119654588;Barra da Tijuca;-23.01023;-43.32201;Entire home/apt;210;2;2;31/07/2020;0.18;1;266
42814544;39829879;Barra da Tijuca;-23.0038;-43.32825;Entire home/apt;266;1;5;02/01/2021;0.39;1;360
42814670;23488225;Jacarepaguá;-22.96721;-43.33633;Entire home/apt;150;2;0;;;6;89
42815327;130965240;Ipanema;-22.98481;-43.19501;Entire home/apt;750;3;0;;;2;356
42815704;312559999;Laranjeiras;-22.93682;-43.19438;Private room;1000;1;0;;;3;364
42817258;312559999;Santa Teresa;-22.93522;-43.196;Private room;600;1;0;;;3;364
42817286;277358509;Camorim;-22.97598;-43.41508;Entire home/apt;299;4;2;09/01/2021;0.3;19;142
42818264;277358509;Camorim;-22.97483;-43.41503;Entire home/apt;160;4;2;23/10/2020;0.17;19;173
42824175;94213940;Ipanema;-22.9824;-43.20786;Entire home/apt;3304;1;0;;;1;365
42824200;261623668;Leblon;-22.98175;-43.22179;Entire home/apt;220;2;0;;;1;296
42824716;213339346;Barra da Tijuca;-23.00854;-43.30007;Private room;130;1;0;;;1;365
42825590;223182055;Barra da Tijuca;-23.0109;-43.31488;Entire home/apt;857;4;13;10/03/2021;1.12;1;291
42826691;303305548;Copacabana;-22.96436;-43.17535;Entire home/apt;350;5;0;;;1;364
42827625;338281079;Vargem Pequena;-22.98454;-43.46272;Private room;1000;1;0;;;1;180
42831215;277358509;Camorim;-22.97655;-43.41586;Entire home/apt;154;4;1;12/10/2020;0.18;19;360
42832347;13298894;Copacabana;-22.97029;-43.18339;Private room;250;5;0;;;1;365
42832460;4255118;São Conrado;-22.99922;-43.27559;Entire home/apt;4800;2;0;;;46;179
42833287;159774056;Copacabana;-22.97054;-43.1894;Private room;75;14;1;31/01/2021;0.59;3;355
42833634;306303116;Copacabana;-22.9685;-43.18249;Private room;1377;7;0;;;1;36
42834676;341132996;Copacabana;-22.96429;-43.17643;Private room;147;1;1;11/03/2020;0.08;1;365
42834680;341133775;Recreio dos Bandeirantes;-23.02506;-43.45814;Entire home/apt;750;1;0;;;1;365
42837068;23887240;Gamboa;-22.89476;-43.19452;Entire home/apt;170;1;21;17/02/2021;1.68;2;18
42837350;290534035;Copacabana;-22.96787;-43.18473;Entire home/apt;165;6;0;;;1;365
42837816;341154533;Copacabana;-22.96339;-43.18332;Entire home/apt;219;1;0;;;1;172
42838722;91654021;Copacabana;-22.96357;-43.17519;Entire home/apt;169;3;0;;;198;180
42838951;49441447;Copacabana;-22.98568;-43.18971;Entire home/apt;250;2;4;07/01/2021;0.33;1;0
42839884;341167506;Copacabana;-22.96507;-43.17699;Shared room;200;1;0;;;1;365
42842088;35504472;Copacabana;-22.96269;-43.1775;Entire home/apt;200;3;0;;;1;365
42849997;341227353;Copacabana;-22.96472;-43.18233;Entire home/apt;220;2;4;09/03/2021;1.03;1;254
42851241;20370177;Santa Teresa;-22.9207;-43.19085;Entire home/apt;300;6;0;;;15;364
42851926;65356739;Flamengo;-22.93932;-43.17847;Private room;150;2;0;;;2;90
42853555;70646886;Joá;-23.01669;-43.29604;Entire home/apt;8640;1;0;;;25;287
42854889;341248628;Copacabana;-22.98527;-43.18987;Entire home/apt;513;1;0;;;22;363
42854948;341248628;Copacabana;-22.98588;-43.18937;Private room;326;1;0;;;22;326
42854990;341248628;Barra da Tijuca;-23.01419;-43.30463;Entire home/apt;912;1;7;26/01/2021;1.23;22;276
42855117;341248628;Barra da Tijuca;-23.01443;-43.30223;Entire home/apt;741;1;2;15/03/2021;1.02;22;340
42855155;341248628;Leblon;-22.9835;-43.21804;Entire home/apt;279;1;0;;;22;325
42855184;341248628;Leblon;-22.98444;-43.21815;Entire home/apt;298;1;0;;;22;359
42855203;341248628;Leblon;-22.98396;-43.22277;Entire home/apt;741;1;0;;;22;363
42855216;341248628;Ipanema;-22.98789;-43.19444;Entire home/apt;386;1;0;;;22;348
42855497;341248628;Copacabana;-22.98535;-43.18916;Entire home/apt;513;1;2;16/11/2020;0.37;22;363
42856207;138418849;Ramos;-22.85124;-43.26094;Entire home/apt;290;2;0;;;2;365
42856338;28012206;Laranjeiras;-22.94253;-43.19406;Entire home/apt;189;2;53;06/03/2021;4.75;1;127
42857239;59519391;Ipanema;-22.98447;-43.20331;Entire home/apt;179;2;35;06/03/2021;4.12;8;151
42859079;341275357;Camorim;-22.97622;-43.41371;Entire home/apt;116;2;7;17/02/2021;0.95;2;75
42861685;341302973;Copacabana;-22.96624;-43.17899;Entire home/apt;209;1;5;16/01/2021;0.4;1;364
42862315;339776004;Santa Teresa;-22.91817;-43.19123;Entire home/apt;76;1;0;;;1;365
42864108;327407072;Ipanema;-22.98493;-43.20362;Entire home/apt;1300;2;0;;;1;0
42864697;340628799;Recreio dos Bandeirantes;-23.02992;-43.48293;Private room;150;1;0;;;3;364
42864986;340628799;Recreio dos Bandeirantes;-23.03159;-43.48509;Entire home/apt;120;1;0;;;3;365
42869323;333432390;Copacabana;-22.97525;-43.18721;Entire home/apt;250;3;0;;;1;89
42870813;341372986;Camorim;-22.97473;-43.41585;Private room;300;2;0;;;2;362
42871592;33846927;Copacabana;-22.96562;-43.17814;Entire home/apt;150;3;0;;;3;0
42872705;214599530;Copacabana;-22.98273;-43.19098;Entire home/apt;180;5;5;19/02/2021;0.99;4;88
42873338;328050314;Copacabana;-22.97054;-43.18207;Entire home/apt;700;2;0;;;1;173
42874066;341395950;Recreio dos Bandeirantes;-23.02489;-43.49168;Private room;1500;30;0;;;1;179
42876296;100004015;Recreio dos Bandeirantes;-23.02293;-43.49093;Private room;180;1;1;18/03/2020;0.08;1;270
42878136;172183499;Paquetá;-22.75455;-43.11085;Private room;330;1;1;07/03/2021;1;3;365
42878422;28233122;Ipanema;-22.98042;-43.20091;Private room;200;1;0;;;3;89
42879527;1500426;Leblon;-22.98569;-43.22206;Entire home/apt;500;4;0;;;51;180
42879651;172183499;Paquetá;-22.75432;-43.109;Private room;270;1;1;09/01/2021;0.39;3;363
42880429;341366598;Recreio dos Bandeirantes;-23.02944;-43.48058;Entire home/apt;400;3;6;13/01/2021;1.01;1;355
42887213;75109316;Copacabana;-22.98341;-43.19078;Entire home/apt;115;7;0;;;1;89
42888428;181356236;Copacabana;-22.97153;-43.19098;Entire home/apt;350;2;0;;;1;358
42901617;22860550;Ipanema;-22.98396;-43.20344;Entire home/apt;192;3;0;;;2;363
42902043;341622384;Jacarepaguá;-22.95176;-43.37716;Private room;130;2;1;22/03/2020;0.08;1;365
42902284;10867008;Copacabana;-22.98215;-43.19587;Entire home/apt;450;2;0;;;2;88
42902370;171256326;Barra da Tijuca;-22.97309;-43.38084;Private room;75;2;17;16/02/2021;1.63;2;167
42909930;341689304;Leme;-22.96338;-43.17053;Entire home/apt;250;7;0;;;1;364
42910418;317376135;Copacabana;-22.96685;-43.18321;Entire home/apt;250;3;1;16/02/2021;0.83;3;168
42910736;302322832;Recreio dos Bandeirantes;-23.0224;-43.44907;Entire home/apt;534;3;8;21/02/2021;0.66;4;160
42911854;109036681;Irajá;-22.82688;-43.31777;Shared room;60;7;0;;;1;365
42913431;30927899;Barra da Tijuca;-23.00167;-43.37906;Entire home/apt;440;2;0;;;1;178
42913741;4106244;Gamboa;-22.89554;-43.19486;Entire home/apt;105;2;3;07/03/2021;0.42;4;77
42914223;142247076;Barra da Tijuca;-23.00377;-43.34183;Entire home/apt;155;2;6;24/02/2021;0.92;3;89
42914832;142247076;Barra da Tijuca;-23.00569;-43.34136;Entire home/apt;135;2;9;09/03/2021;1.39;3;87
42915232;74652696;Copacabana;-22.98158;-43.19173;Entire home/apt;304;4;1;13/10/2020;0.19;17;294
42921034;341227021;Copacabana;-22.96826;-43.18339;Entire home/apt;200;3;1;18/01/2021;0.46;3;365
42924168;30280162;Ipanema;-22.98289;-43.20785;Entire home/apt;250;1;1;20/02/2021;1;2;0
42924343;341791298;Copacabana;-22.97092;-43.18778;Entire home/apt;143;2;0;;;1;365
42924439;210041079;Lagoa;-22.96557;-43.19859;Entire home/apt;3500;3;0;;;6;358
42929081;2398924;Copacabana;-22.96637;-43.19225;Entire home/apt;150;3;19;14/03/2021;2.36;2;345
42929496;40544028;Copacabana;-22.9835;-43.19347;Private room;145;1;3;06/02/2021;0.55;6;313
42933757;45383185;Ipanema;-22.98594;-43.19344;Entire home/apt;110;2;0;;;1;157
42938371;341275357;Camorim;-22.97521;-43.41588;Entire home/apt;145;2;0;;;2;89
42938717;315096336;Campo Grande;-22.90629;-43.57458;Private room;100;1;1;03/07/2020;0.11;4;365
42938729;315096336;Campo Grande;-22.90626;-43.57552;Private room;100;1;0;;;4;365
42938738;243303614;Camorim;-22.97545;-43.41472;Entire home/apt;126;3;11;09/03/2021;1.92;4;89
42938903;302322832;Jacarepaguá;-22.97029;-43.36407;Entire home/apt;340;3;1;06/01/2021;0.38;4;88
42939528;315096336;Campo Grande;-22.90707;-43.57567;Shared room;80;1;1;18/10/2020;0.19;4;364
42939686;341697220;Ipanema;-22.98638;-43.19399;Entire home/apt;78;1;22;20/03/2021;2.68;11;100
42950613;277358509;Camorim;-22.97619;-43.41416;Private room;121;10;1;29/07/2020;0.13;19;358
42953590;57197027;Recreio dos Bandeirantes;-23.02203;-43.46294;Entire home/apt;150;2;0;;;2;234
42954169;235250748;Jardim Guanabara;-22.81848;-43.19344;Private room;60;1;0;;;3;358
42958492;342045573;Ipanema;-22.98752;-43.19353;Entire home/apt;800;3;0;;;1;365
42962764;340484751;Barra da Tijuca;-23.01092;-43.34439;Entire home/apt;450;3;3;01/03/2021;0.27;2;330
42962929;107403685;Barra da Tijuca;-23.00942;-43.32673;Entire home/apt;400;1;1;30/12/2020;0.36;1;365
42969870;14315601;Joá;-23.01108;-43.28908;Entire home/apt;2000;29;0;;;45;180
42970374;14315601;Joá;-23.00944;-43.28793;Entire home/apt;2000;29;0;;;45;179
42971065;32416144;Leblon;-22.98403;-43.21641;Entire home/apt;203;4;3;02/02/2021;1.13;5;81
42971245;341697220;Copacabana;-22.97667;-43.18898;Entire home/apt;57;1;21;08/03/2021;2.84;11;83
42971529;341697220;Copacabana;-22.96793;-43.18264;Entire home/apt;118;1;9;22/01/2021;1.12;11;41
42973089;341697220;Leblon;-22.98417;-43.21991;Entire home/apt;238;1;18;21/02/2021;3.05;11;79
42974021;27605480;Ipanema;-22.98366;-43.19923;Entire home/apt;494;3;15;18/03/2021;2.05;1;300
42975807;5162650;Santa Teresa;-22.91558;-43.18174;Entire home/apt;198;30;0;;;1;358
42983232;255448207;Leblon;-22.98276;-43.22348;Entire home/apt;184;3;4;23/12/2020;0.65;1;355
42985054;9966648;Copacabana;-22.96488;-43.17389;Entire home/apt;294;2;0;;;2;179
42988153;5737780;Copacabana;-22.96518;-43.17641;Entire home/apt;133;5;8;01/02/2021;1.37;15;85
42994222;56058824;Copacabana;-22.96475;-43.17719;Entire home/apt;230;4;15;09/03/2021;2.3;3;365
42999147;342335150;Guaratiba;-22.99515;-43.57639;Private room;60;30;0;;;1;88
42999660;110636072;Vila da Penha;-22.84541;-43.30824;Private room;80;1;2;12/03/2021;0.43;3;201
43002843;73113195;Barra da Tijuca;-23.00178;-43.32902;Entire home/apt;300;3;0;;;4;363
43003822;1174393;Copacabana;-22.96185;-43.17529;Entire home/apt;105;3;14;17/02/2021;1.16;2;308
43007864;278019309;Camorim;-22.97497;-43.41575;Private room;180;1;22;15/02/2021;2.02;1;363
43009148;342376462;Catete;-22.9245;-43.17857;Private room;350;2;0;;;1;178
43012723;342380853;Recreio dos Bandeirantes;-23.02485;-43.48007;Entire home/apt;480;6;0;;;1;365
43021656;342453721;Vargem Pequena;-22.98952;-43.45294;Entire home/apt;1100;1;0;;;1;365
43022819;163630668;Santa Teresa;-22.91717;-43.18906;Entire home/apt;400;4;0;;;1;0
43022958;6335968;Cidade Universitária;-22.86867;-43.21877;Entire home/apt;110;3;0;;;2;365
43027407;40544028;Copacabana;-22.9835;-43.19347;Private room;145;1;11;02/03/2021;3.11;6;313
43027418;40544028;Copacabana;-22.9835;-43.19347;Private room;156;1;1;30/12/2020;0.36;6;286
43027431;40544028;Ipanema;-22.9846;-43.19432;Private room;145;1;0;;;6;313
43027442;40544028;Copacabana;-22.9835;-43.19347;Private room;156;1;1;01/01/2021;0.36;6;284
43034515;8975746;Ipanema;-22.98584;-43.2003;Entire home/apt;420;3;0;;;73;363
43036115;311180109;Copacabana;-22.98298;-43.19063;Hotel room;0;1;0;;;1;0
43036122;286416585;Centro;-22.90133;-43.1828;Hotel room;0;1;0;;;1;0
43043937;307135726;Santa Teresa;-22.91576;-43.18143;Private room;110;1;3;29/09/2020;0.29;1;365
43044476;30721359;Copacabana;-22.98181;-43.19311;Entire home/apt;505;3;0;;;27;364
43046753;278615770;Jardim Guanabara;-22.81398;-43.18976;Entire home/apt;300;1;0;;;1;90
43047240;204711687;Cordovil;-22.8286;-43.31041;Entire home/apt;70;1;1;21/03/2021;1;1;179
43049515;662146;Vidigal;-22.99608;-43.23507;Private room;160;2;0;;;3;364
43049734;662146;Vidigal;-22.99464;-43.23656;Private room;240;2;0;;;3;364
43051103;19352362;Barra da Tijuca;-22.99902;-43.38746;Entire home/apt;513;7;9;17/02/2021;0.77;4;0
43052842;306531586;Penha Circular;-22.82002;-43.28233;Entire home/apt;60;1;0;;;1;365
43053816;342703103;Maria da Graça;-22.88034;-43.26092;Private room;60;2;2;07/02/2021;0.76;2;365
43054082;342703103;Higienópolis;-22.87841;-43.25977;Private room;60;2;1;02/01/2021;0.36;2;365
43054703;790898;Urca;-22.94515;-43.16236;Entire home/apt;200;2;4;20/01/2021;0.87;2;173
43066766;73524167;Copacabana;-22.96391;-43.17844;Entire home/apt;86;3;10;07/03/2021;1.06;1;74
43067668;342820717;Camorim;-22.97625;-43.41582;Shared room;274;1;0;;;1;365
43075505;81845329;Vigário Geral;-22.81568;-43.31434;Entire home/apt;59;5;0;;;2;267
43076202;49488158;Botafogo;-22.94471;-43.18152;Entire home/apt;771;3;0;;;2;90
43077428;51349461;Moneró;-22.79678;-43.19985;Entire home/apt;125;1;1;05/04/2020;0.09;1;180
43078741;342892821;Vargem Pequena;-22.98684;-43.47866;Private room;54;30;0;;;1;179
43078994;56037189;Del Castilho;-22.87533;-43.26637;Entire home/apt;285;4;0;;;2;179
43085449;156295655;Campo Grande;-22.9238;-43.55067;Entire home/apt;100;2;0;;;1;365
43085968;83348001;Jacarepaguá;-22.96255;-43.39929;Entire home/apt;137;2;18;23/03/2021;1.73;1;0
43086169;8975746;Copacabana;-22.97796;-43.18959;Entire home/apt;253;1;8;13/03/2021;1.21;73;112
43086833;341604406;Tanque;-22.91623;-43.35212;Entire home/apt;400;30;0;;;1;179
43087683;157848745;Recreio dos Bandeirantes;-23.02544;-43.46234;Entire home/apt;450;5;0;;;15;365
43087909;14378098;Copacabana;-22.9724;-43.18781;Entire home/apt;235;1;1;21/02/2021;1;2;364
43095669;343005054;Jacarepaguá;-22.95206;-43.37543;Private room;2000;1;0;;;2;89
43095755;343005054;Jacarepaguá;-22.94991;-43.37538;Private room;72;1;0;;;2;364
43096444;15902093;Ipanema;-22.98449;-43.19432;Entire home/apt;188;2;8;18/02/2021;0.94;1;364
43102280;8975746;Copacabana;-22.97539;-43.18987;Entire home/apt;575;1;1;16/01/2021;0.43;73;246
43102478;8975746;Copacabana;-22.96403;-43.17706;Entire home/apt;805;1;0;;;73;249
43103817;178024877;Copacabana;-22.97574;-43.1867;Private room;90;1;0;;;1;341
43104118;343077259;Barra da Tijuca;-23.01058;-43.32771;Entire home/apt;419;1;3;22/03/2021;1.14;1;146
43104703;45775835;Copacabana;-22.97875;-43.19358;Private room;139;2;7;11/02/2021;4.29;1;179
43105927;303098280;Guaratiba;-22.94511;-43.58101;Entire home/apt;379;1;6;17/03/2021;0.81;2;81
43109072;105721429;Copacabana;-22.98334;-43.19243;Private room;87;3;3;23/01/2021;0.55;2;91
43109156;46082356;Botafogo;-22.95529;-43.17776;Entire home/apt;90;13;8;31/01/2021;0.78;5;139
43109951;90782003;Copacabana;-22.98339;-43.19308;Entire home/apt;220;3;3;20/02/2021;0.56;1;304
43111217;9010486;Urca;-22.94894;-43.1642;Entire home/apt;350;8;0;;;1;269
43111543;251598430;Jacarepaguá;-22.96423;-43.40652;Entire home/apt;150;3;0;;;11;325
43117093;343248910;Taquara;-22.91766;-43.3718;Entire home/apt;125;1;28;12/03/2021;2.8;1;361
43117105;343248994;Copacabana;-22.96951;-43.18298;Entire home/apt;178;15;0;;;1;365
43117399;278585173;Jacarepaguá;-22.97301;-43.41249;Entire home/apt;104;2;19;18/02/2021;2.15;1;21
43117569;318163118;Copacabana;-22.96688;-43.18664;Entire home/apt;135;1;19;26/02/2021;1.79;8;173
43124699;635510;Leblon;-22.98251;-43.22108;Entire home/apt;546;1;1;07/03/2021;1;5;316
43131199;8975746;Jacarepaguá;-22.97088;-43.41301;Entire home/apt;288;1;0;;;73;42
43131966;343378222;Itanhangá;-22.974;-43.32742;Private room;70;1;0;;;1;365
43132872;8975746;Copacabana;-22.98415;-43.18921;Entire home/apt;1725;3;0;;;73;233
